STRAchieveLocalConfigure	4004	ยมทูต
STRAchieveLocalConfigure	4005	แทงค์เหล็ก
STRAchieveLocalConfigure	4006	มือกู้ระเบิด
STRAchieveLocalConfigure	4007	เศรษฐี
STRAchieveLocalConfigure	4008	เทอร์มิเนเตอร์
STRAchieveLocalConfigure	4009	หมอประจำตัว
STRAchieveLocalConfigure	4010	แชมป์วิ่งมาราธอน
STRAchieveLocalConfigure	4011	หอยทาก
STRAchieveLocalConfigure	4012	นักสะสม
STRAchieveLocalConfigure	4013	จ้าวแห่งการต่อสู้
STRAchieveLocalConfigure	10000	เฟิร์สบลัด
STRAchieveLocalConfigure	10100	กวาดล้างทั้งหมด
STRAchieveLocalConfigure	10200	ผู้ชนะกินรวบ
STRAchieveLocalConfigure	10300	อสูรปรากฏ
STRAchieveLocalConfigure	20000	นักรบระดับเทพ
STRAchieveLocalConfigure	20100	จ้าวแห่งการรบ
STRAchieveLocalConfigure	20200	เบอร์เซอร์เกอร์
STRAchieveLocalConfigure	30000	ชิลๆ
STRAchieveLocalConfigure	30100	โคตรเละ
STRAchieveLocalConfigure	30200	ยมทูต
STRAchieveLocalConfigure	40000	บาดแผลเล็กน้อย
STRAchieveLocalConfigure	40100	หนังเหนียว
STRAchieveLocalConfigure	40200	แทงค์ของทีม
STRAchieveLocalConfigure	50000	ไม่ระวัง
STRAchieveLocalConfigure	50100	ชินแล้ว
STRAchieveLocalConfigure	50200	ตั้งใจเหรอ?
STRAchieveLocalConfigure	60000	เซอร์ไพรส์เล็กๆ
STRAchieveLocalConfigure	60100	นักตามรอยสัตว์
STRAchieveLocalConfigure	70000	ลองดูก่อน
STRAchieveLocalConfigure	70100	ทางตัน
STRAchieveLocalConfigure	80000	สวรรค์ลงโทษ
STRAchieveLocalConfigure	80100	ไปซื้อหวยเถอะ
STRAchieveLocalConfigure	80200	รอดตาย
STRAchieveLocalConfigure	90000	เป็นหวัดนิดหน่อย
STRAchieveLocalConfigure	90100	เป็นหวัดหนัก
STRAchieveLocalConfigure	90200	ลูกค้าประจำ
STRAchieveLocalConfigure	100000	โชคไม่คาดฝัน
STRAchieveLocalConfigure	100100	โชคดีสุดๆ
STRAchieveLocalConfigure	100200	โกงเหรอ?
STRAchieveLocalConfigure	110000	ผู้กอบกู้กระดาน
STRAchieveLocalConfigure	120000	ชัยชนะครั้งแรก
STRAchieveLocalConfigure	120100	ความสำเร็จเล็กๆ
STRAchieveLocalConfigure	120200	เทพเกม
STRAchieveLocalConfigure	130000	คนรักปาร์ตี้
STRAchieveLocalConfigure	130100	คอปาร์ตี้ตัวยง
STRAchieveLocalConfigure	130200	อยู่ไม่ได้ถ้าไม่มี Astral Party
STRAchieveLocalConfigure	140000	แฮปปี้ 90 วัน
STRAchieveLocalConfigure	170100	เซียนพาณิชย์
STRAchieveLocalConfigure	170200	นักสืบมือฉมัง
STRAchieveLocalConfigure	170300	แม่ชีใหญ่
STRAchieveLocalConfigure	170400	นินจาสมบูรณ์แบบ
STRAchieveLocalConfigure	170500	พนักงานตัวอย่าง
STRAchieveLocalConfigure	170600	สาวเกยารุ
STRAchieveLocalConfigure	170700	เกมคือชีวิต
STRAchieveLocalConfigure	170800	นักรบพาร์ทไทม์
STRAchieveLocalConfigure	170900	ไอรอนแมน
STRAchieveLocalConfigure	171000	คิงสตรีทแดนซ์
STRAchieveLocalConfigure	171100	นักล่ามือใหม่
STRAchieveLocalConfigure	171200	เจ้าหญิง
STRAchieveLocalConfigure	171300	จ้าวใหญ่
STRAchieveLocalConfigure	171400	จอมโจรลึกลับ
STRAchieveLocalConfigure	171500	ร่วมศึก
STRAchieveLocalConfigure	171600	ราชินีแห่งโอเอซิส
STRAchieveLocalConfigure	171700	หุ่นยนต์แม่บ้าน
STRAchieveLocalConfigure	171800	ทายาทย่านมืด
STRAchieveLocalConfigure	171900	แสงวาบเที่ยงคืน
STRAchieveLocalConfigure	172000	มารไซเบอร์
STRAchieveLocalConfigure	172100	นักสืบมือใหม่
STRAchieveLocalConfigure	172200	ฮีโร่จักรกล
STRAchieveLocalConfigure	172300	ฮู้เฟิงสุ่ย
STRAchieveLocalConfigure	172400	นายพระเจ้าสามองค์
STRAchieveLocalConfigure	172500	ช่างปืน
STRAchieveLocalConfigure	172600	มังกรแห่งหนองน้ำ
STRAchieveLocalConfigure	172700	แอปเปิ้ลพิษ
STRAchieveLocalConfigure	172800	อำนาจเหนือธรรมชาติ
STRAchieveLocalConfigure	172900	ตัวอ่อนแห่งเหวลึก
STRAchieveLocalConfigure	179600	เปลี่ยนชีวิต
STRAchieveLocalConfigure	179700	เปิดใจคุยกัน
STRAchieveLocalConfigure	179800	โคเทนจัง
STRAchieveLocalConfigure	179900	ทงทง
STRAchieveLocalConfigure	180100	จ้าวแห่งพาณิชย์
STRAchieveLocalConfigure	180200	นักสืบประหลาด
STRAchieveLocalConfigure	180300	แม่ชีนักสู้
STRAchieveLocalConfigure	180400	นินจาShadow
STRAchieveLocalConfigure	180500	พนักงานเอลิต
STRAchieveLocalConfigure	180600	สาวเกยารุสีเลือดหมู
STRAchieveLocalConfigure	180700	เทพเกมมืออาชีพ
STRAchieveLocalConfigure	180800	สาวโปสเตอร์
STRAchieveLocalConfigure	180900	เดอะเทอร์มิเนเตอร์
STRAchieveLocalConfigure	181000	รถม้าพุ่งชน
STRAchieveLocalConfigure	181100	นักล่าสมบูรณ์แบบ
STRAchieveLocalConfigure	181200	สิ่งมีชีวิตอันตราย
STRAchieveLocalConfigure	181300	Bossมาเฟีย
STRAchieveLocalConfigure	181400	จ้าวแห่งโชคชะตา
STRAchieveLocalConfigure	181500	คริตทุกดาบ
STRAchieveLocalConfigure	181600	ข้ารับใช้ราชินี
STRAchieveLocalConfigure	181700	ผู้เชี่ยวชาญด้านทำความสะอาด
STRAchieveLocalConfigure	181800	มาเฟียย่านมืด
STRAchieveLocalConfigure	181900	ไม่มีใครหยุดได้
STRAchieveLocalConfigure	182000	แฮกเกอร์ทรงประสบการณ์
STRAchieveLocalConfigure	182100	มิโกะกระดาษ
STRAchieveLocalConfigure	182200	ผู้ควบคุมทรงประสบการณ์
STRAchieveLocalConfigure	182300	ผู้ช่วยสมบูรณ์แบบ
STRAchieveLocalConfigure	182400	บารมีนายท่าน
STRAchieveLocalConfigure	182500	มือปืนฝีมือดี
STRAchieveLocalConfigure	182600	มังกรเหนือเมฆ
STRAchieveLocalConfigure	182700	หัวรุนแรง
STRAchieveLocalConfigure	182800	พละกำลังมหาศาล
STRAchieveLocalConfigure	182900	จ้าวแห่งเหวลึก
STRAchieveLocalConfigure	189600	เซียนมิกซ์
STRAchieveLocalConfigure	189700	ตัวตนที่แท้จริง
STRAchieveLocalConfigure	189800	สาวสตรีมเมอร์
STRAchieveLocalConfigure	189900	สตรีมเมอร์น้อย
STRAchieveLocalConfigure	190100	พลเมืองกิตติมศักดิ์
STRAchieveLocalConfigure	200000	กินจนอิ่ม
STRAchieveLocalConfigure	210000	เซียนหลบหลีก
STRAchieveLocalConfigure	220000	ที่รักของใครๆ
STRAchieveLocalConfigure	220100	ดาราสังคม
STRAchieveLocalConfigure	270100	เพิ่งเริ่มต้น
STRAchieveLocalConfigure	270200	ลองสัมผัส
STRAchieveLocalConfigure	270300	ทลายฝันร้าย
STRAchieveLocalConfigure	270400	ปาร์ตี้ไปด้วยกัน
STRAchieveLocalConfigure	320100	เส้นทางอันตราย
STRAchieveLocalConfigure	1000000	น่ากลัว
STRAchieveLocalConfigure	1000100	จ้าวแห่งกระดาน
STRAchieveLocalConfigure	1010000	อ้า?
STRAchieveLocalConfigure	1010100	อ้า!?
STRAchieveLocalConfigure	1010200	โกงใช่มั้ย?
STRAchieveLocalConfigure	1020000	มีพลังวิเศษเหรอ?
STRAchieveLocalConfigure	1030000	ราคาที่ต้องจ่ายจากการกินไม่เลือก
STRAchieveLocalConfigure	1040100	จบฝันร้าย
STRAchieveLocalConfigure	1050100	โหดพาสตรอง
STRAchieveLocalConfigure	2000000	มือใหม่ Astral Party
STRAchieveLocalConfigure	2000100	มือเก๋า Astral Party
STRAchieveLocalConfigure	2000200	ขาประจำ Astral Party
STRAchieveLocalConfigure	2010000	เพื่อนน้อย
STRAchieveLocalConfigure	2010100	ล้อมรอบไปด้วยเพื่อน
STRAchieveLocalConfigure	2020000	มิตรภาพดีๆ
STRAchieveLocalConfigure	2020100	มีแก๊งค์
STRAchieveLocalConfigure	2020200	เพื่อนแท้ของทุกคน
STRAchieveLocalConfigure	2020300	มีเพื่อนเยอะ
STRAchieveLocalConfigure	2020400	ราชินีสังคม
STRAchieveLocalConfigure	2030000	เพิ่งเริ่มเล่น
STRAchieveLocalConfigure	2030100	นักสะสม
STRAchieveLocalConfigure	2030200	นักสะสมตัวยง
STRAchieveLocalConfigure	2040000	ไม่โดดเดี่ยวอีกต่อไป
STRAchieveLocalConfigure	10001	โค่นน็อกครั้งแรก
STRAchieveLocalConfigure	10101	โค่นน็อกรวม≥10
STRAchieveLocalConfigure	10201	โค่นน็อกรวม≥100
STRAchieveLocalConfigure	10301	โค่นน็อกรวม≥999
STRAchieveLocalConfigure	20001	ดาเมจรวม≥100
STRAchieveLocalConfigure	20101	ดาเมจรวม≥1000
STRAchieveLocalConfigure	20201	ดาเมจรวม≥3000
STRAchieveLocalConfigure	30001	ถูกโค่นน็อกรวม≥10
STRAchieveLocalConfigure	30101	ถูกโค่นน็อกรวม≥100
STRAchieveLocalConfigure	30201	ถูกโค่นน็อกรวม≥300
STRAchieveLocalConfigure	40001	ดาเมจที่รับรวม≥100
STRAchieveLocalConfigure	40101	ดาเมจที่รับรวม≥1000
STRAchieveLocalConfigure	40201	ดาเมจที่รับรวม≥3000
STRAchieveLocalConfigure	50001	เหยียบกับดักรวม≥1
STRAchieveLocalConfigure	50101	เหยียบกับดักรวม≥10
STRAchieveLocalConfigure	50201	เหยียบกับดักรวม≥50
STRAchieveLocalConfigure	60001	วางกับดักรวม≥1
STRAchieveLocalConfigure	60101	วางกับดักรวม≥10
STRAchieveLocalConfigure	70001	วางไม้กั้นรวม≥1
STRAchieveLocalConfigure	70101	วางไม้กั้นรวม≥10
STRAchieveLocalConfigure	80001	ถูกสายฟ้าฟาด≥1
STRAchieveLocalConfigure	80101	ถูกสายฟ้าฟาด≥10
STRAchieveLocalConfigure	80201	ถูกฟ้าผ่า≥30ครั้ง
STRAchieveLocalConfigure	90001	นอนโรงพยาบาล≥1ครั้ง
STRAchieveLocalConfigure	90101	นอนโรงพยาบาล≥10ครั้ง
STRAchieveLocalConfigure	90201	นอนโรงพยาบาล≥30ครั้ง
STRAchieveLocalConfigure	100001	ถูกลอตเตอรี่ครั้งแรก
STRAchieveLocalConfigure	100101	ถูกลอตเตอรี่≥10ครั้ง
STRAchieveLocalConfigure	100201	ถูกลอตเตอรี่≥30ครั้ง
STRAchieveLocalConfigure	110001	กำจัดมอนสเตอร์≥1ครั้ง
STRAchieveLocalConfigure	120001	ชนะครั้งแรก
STRAchieveLocalConfigure	120101	ชนะรวม≥10ครั้ง
STRAchieveLocalConfigure	120201	ชนะรวม≥100ครั้ง
STRAchieveLocalConfigure	130001	เล่นเกม≥10ครั้ง
STRAchieveLocalConfigure	130101	เล่นเกม≥100ครั้ง
STRAchieveLocalConfigure	130201	เล่นเกม≥365ครั้ง
STRAchieveLocalConfigure	140001	ล็อกอิน≥90วัน
STRAchieveLocalConfigure	170101	ใช้{1}เล่นเกม≥{0}ครั้ง
STRAchieveLocalConfigure	180101	ใช้{1}เล่นเกม≥{0}ครั้ง
STRAchieveLocalConfigure	190101	กำจัดโจร≥100ครั้ง
STRAchieveLocalConfigure	200001	กินดังโกะ ≥ 60ครั้ง
STRAchieveLocalConfigure	210001	ไม่ถูกรถชน ≥ 10เกม
STRAchieveLocalConfigure	220001	ได้รับไลค์ ≥ 300ครั้ง
STRAchieveLocalConfigure	220101	ได้รับไลค์ ≥ 1000ครั้ง
STRAchieveLocalConfigure	270101	ชนะรวมในระดับปกติขึ้นไป ≥1ครั้ง
STRAchieveLocalConfigure	270201	ชนะรวมในระดับยากขึ้นไป ≥1ครั้ง
STRAchieveLocalConfigure	270301	ชนะรวมในระดับฝันร้าย ≥1ครั้ง
STRAchieveLocalConfigure	270401	โคออปแชลเลนจ์ (ระดับบ้า): ชนะ ≥1ครั้ง
STRAchieveLocalConfigure	320101	กดให้ตัวละคร 3 ตัวจมพร้อมกันโดยเปิดกลไกในแผนที่ผจญภัยป่าลึก
STRAchieveLocalConfigure	1000001	กำจัดผู้เล่นในเกมเดียว≥5ครั้ง
STRAchieveLocalConfigure	1000101	กำจัดผู้เล่นในเกมเดียว≥10ครั้ง
STRAchieveLocalConfigure	1010001	ดาเมจPKครั้งเดียว≥15
STRAchieveLocalConfigure	1010101	ดาเมจPKครั้งเดียว≥20
STRAchieveLocalConfigure	1010201	ดาเมจPKครั้งเดียว≥25
STRAchieveLocalConfigure	1020001	ได้Star Coinในเกมเดียว≥100
STRAchieveLocalConfigure	1030001	นอนโรงพยาบาลจากกินดังโกะ ≥ 3ครั้ง
STRAchieveLocalConfigure	1040101	โคออปแชลเลนจ์ (ฝันร้ายขึ้นไป): ชนะโดยแถบความคืบหน้า ≤15
STRAchieveLocalConfigure	1050101	โคออปแชลเลนจ์ (ฝันร้ายขึ้นไป): ชนะโดยไม่มีใครถูกกำจัด
STRAchieveLocalConfigure	2000001	เลเวลผู้เล่น≥10
STRAchieveLocalConfigure	2000101	เลเวลผู้เล่น≥30
STRAchieveLocalConfigure	2000201	เลเวลผู้เล่น≥50
STRAchieveLocalConfigure	2010001	มีตัวละคร≥5
STRAchieveLocalConfigure	2010101	มีตัวละคร≥10
STRAchieveLocalConfigure	2020001	ทำสัญญากับตัวละคร 1 ตัว
STRAchieveLocalConfigure	2020101	ทำสัญญากับตัวละคร 2 ตัว
STRAchieveLocalConfigure	2020201	ทำสัญญากับตัวละคร 3 ตัว
STRAchieveLocalConfigure	2020301	ทำสัญญากับตัวละคร 4 ตัว
STRAchieveLocalConfigure	2020401	ทำสัญญากับตัวละคร 5 ตัว
STRAchieveLocalConfigure	2030001	มีลูกเต๋า≥3
STRAchieveLocalConfigure	2030101	มีลูกเต๋า≥5
STRAchieveLocalConfigure	2030201	มีลูกเต๋า≥10
STRAchieveLocalConfigure	2040001	มีเพื่อน ≥ 1
STRAcquisitionLocalConfigure	1	กรอกรหัสเชิญ
STRAcquisitionLocalConfigure	2	รหัสเชิญของฉัน
STRAcquisitionLocalConfigure	3	อธิบายกฎ
STRAcquisitionLocalConfigure	4	เงื่อนไขและกฎการใช้รหัสเชิญ 1) ผู้เล่นจะได้รับโอกาสกรอกรหัสเชิญ 1 ครั้งหลังสร้างบัญชี กรอกสำเร็จจะได้รับรางวัลตามรหัสเชิญ 2) ผู้เล่นที่ถึงเลเวล 10 จะไม่สามารถกรอกรหัสเชิญได้ กรุณากรอกโดยเร็ว  แหล่งที่มาและข้อจำกัดของรหัสเชิญ 1) ผู้เล่นแต่ละคนจะมีรหัสเชิญเฉพาะของตัวเอง ซึ่งใช้ได้เฉพาะผู้อื่นเท่านั้น 2) ผู้เล่นไม่สามารถกรอกรหัสเชิญของตัวเองได้  เกณฑ์การนับคำเชิญสำเร็จ 1) จำนวนคำเชิญของคุณจะเพิ่มขึ้นเมื่อผู้เล่นที่ใช้รหัสของคุณถึงเลเวลที่กำหนด 2) รางวัลทั้งหมดรับได้ครั้งเดียวเท่านั้น
STRAcquisitionLocalConfigure	1010	ผู้เล่นที่คุณเชิญ {0} คนถึงเลเวล {1}
STRAcquisitionLocalConfigure	2010	บัญชีของคุณถึงเลเวล {0}
STRActivityLocalConfigure	10	การประกวดความนิยม
STRActivityLocalConfigure	20	ภารกิจ
STRActivityLocalConfigure	30	Gacha
STRActivityLocalConfigure	40	ร้านค้า
STRActivityLocalConfigure	50	ปลดล็อกตัวละคร
STRActivityLocalConfigure	4040100	อีเวนต์มิตรภาพ!
STRActivityLocalConfigure	4040101	อีเวนต์มิตรภาพ![size=25]3.29~4.12[/size]
STRActivityLocalConfigure	4040102	ล็อกอินรวม 7 วันเพื่อรับเหรียญอวกาศ!
STRActivityLocalConfigure	4043000	ไล่จับโจร!
STRActivityLocalConfigure	4043001	ไล่จับโจร![size=25]4.30~5.14[/size]
STRActivityLocalConfigure	4043002	ล็อกอินรวม 7 วันเพื่อรับเหรียญอวกาศ!
STRActivityLocalConfigure	4052300	ฝน Star Coin
STRActivityLocalConfigure	4052301	ฝน Star Coin[size=25]5.23~6.6[/size]
STRActivityLocalConfigure	4052302	รับ Star Coin มากมาย!
STRActivityLocalConfigure	120	ชนะรวม
STRActivityLocalConfigure	150	ล็อกอินรวม
STRActivityLocalConfigure	140	เกมที่เล่นรวม
STRActivityLocalConfigure	160	วันที่เล่นรวม
STRActivityLocalConfigure	182	ชนะโดยใช้ Katana Master
STRActivityLocalConfigure	183	ชนะโดยใช้ Oasis Queen
STRActivityLocalConfigure	184	ชนะโดยใช้ Cyber Phantom
STRActivityLocalConfigure	185	ชนะโดยใช้ Feng Shui Master
STRActivityLocalConfigure	190	กำจัดโจร
STRActivityLocalConfigure	230	เกมที่เล่นในหมู่บ้านซากุระ
STRActivityLocalConfigure	232	เกมที่เล่นในสี่แยก
STRActivityLocalConfigure	233	เกมที่เล่นในเทศกาลวิญญาณ
STRActivityLocalConfigure	235	จำนวนครั้งที่เล่นในโรงเรียนเวทมนตร์
STRActivityLocalConfigure	234	เกมที่เล่นในเมืองน้ำ
STRActivityLocalConfigure	240	เกมที่เล่นในศึกสุดเดือด
STRActivityLocalConfigure	242	เกมที่เล่นใน PVE
STRActivityLocalConfigure	243	เกมที่เล่นในศึกของขวัญ
STRActivityLocalConfigure	260	วันที่เล่นในโคออปแชลเลนจ์รวม
STRActivityLocalConfigure	270	ชนะโคออปแชลเลนจ์รวม
STRActivityLocalConfigure	280	ได้รับชิปเสริมพลังรวม
STRActivityLocalConfigure	300	บัตรขูดรวม
STRActivityLocalConfigure	330	มาสเตอร์โหมดมาตรฐาน
STRActivityLocalConfigure	340	แชมป์ศึกสุดเดือด
STRActivityLocalConfigure	350	มือฉมังศึกของขวัญ
STRActivityLocalConfigure	410	ชนะรวม
STRActivityLocalConfigure	420	กำจัดมอนสเตอร์
STRActivityLocalConfigure	450	ท้าทายระดับบ้า
STRActivityLocalConfigure	460	ท้าทายระดับเอ็กซ์ตรีม
STRActivityLocalConfigure	480	Jiao and Koi
STRActivityLocalConfigure	490	ฉกทรัพย์รวดเร็ว
STRActivityLocalConfigure	500	ซื้อในร้านค้า
STRActivityLocalConfigure	510	ให้ไลค์ผู้เล่น
STRActivityLocalConfigure	1040	เคลียร์รวดเร็ว
STRActivityLocalConfigure	1060	ฝันร้ายสปีดรัน
STRActivityLocalConfigure	1070	บ้าสปีดรัน
STRActivityLocalConfigure	1080	ชนะหลังใช้การ์ด "Is Their Fault!" {0} ครั้ง
STRActivityLocalConfigure	1090	ห้ามกินขนม!
STRActivityLocalConfigure	121	ชนะรวม≥1ครั้ง
STRActivityLocalConfigure	122	ชนะรวม≥2ครั้ง
STRActivityLocalConfigure	123	ชนะรวม≥3ครั้ง
STRActivityLocalConfigure	124	ชนะรวม≥{0}ครั้ง
STRActivityLocalConfigure	151	ล็อกอินรวม ≥{0} วัน ระหว่างอีเวนต์
STRActivityLocalConfigure	141	เล่นเกมรวม ≥{0} ครั้ง ระหว่างอีเวนต์
STRActivityLocalConfigure	161	เล่นรวม ≥{0} วัน ระหว่างอีเวนต์
STRActivityLocalConfigure	181	ใช้{1}เล่นเกม≥{0}ครั้ง
STRActivityLocalConfigure	191	กำจัดโจร ≥{0} ครั้ง
STRActivityLocalConfigure	231	เล่นใน{1} ≥{0} ครั้ง
STRActivityLocalConfigure	241	เล่นใน{1} ≥{0} ครั้ง
STRActivityLocalConfigure	261	เล่น PVE รวม ≥{0} วัน
STRActivityLocalConfigure	271	ชนะรวมในระดับยากขึ้นไป ≥{0} ครั้ง
STRActivityLocalConfigure	272	ชนะรวมในระดับฝันร้าย ≥{0} ครั้ง
STRActivityLocalConfigure	279	ชนะรวมในทุกระดับ ≥{0} ครั้ง
STRActivityLocalConfigure	281	ได้รับชิปเสริมพลังรวม ≥{0}
STRActivityLocalConfigure	301	บัตรขูดรวม≥{0}
STRActivityLocalConfigure	311	{1}มีชิปทองอย่างน้อย 3 อันตอนเคลียร์ระดับบ้า≥{0}
STRActivityLocalConfigure	331	ชนะในโหมดมาตรฐาน ≥{0} ครั้ง
STRActivityLocalConfigure	341	ชนะในศึกสุดเดือด ≥{0} ครั้ง
STRActivityLocalConfigure	351	ชนะในศึกของขวัญ ≥{0} ครั้ง
STRActivityLocalConfigure	361	ได้อันดับ{1}ขึ้นไป {0} ครั้งในโหมดปกติ
STRActivityLocalConfigure	371	ชนะ {0} ครั้งในระดับ{1} “ปกติ”!
STRActivityLocalConfigure	381	ชนะ {0} ครั้งในระดับ{1}ยากขึ้นไป
STRActivityLocalConfigure	411	{1} ชนะ ≥{0} ครั้ง
STRActivityLocalConfigure	421	กำจัด{1}รวม ≥{0} ครั้ง
STRActivityLocalConfigure	451	{1} ชนะในระดับบ้า ≥{0} ครั้ง
STRActivityLocalConfigure	461	{1} ชนะในระดับเอ็กซ์ตรีม ≥{0} ครั้ง
STRActivityLocalConfigure	481	ช่วย Jiao/Koi ชนะเกม ≥{0} ครั้ง
STRActivityLocalConfigure	491	คว้าสมบัติใน 5 รอบ
STRActivityLocalConfigure	501	ซื้อของอะไรก็ได้ในร้าน Star Coin ≥{0} ครั้ง
STRActivityLocalConfigure	511	ให้ไลค์ผู้เล่นคนอื่น ≥{0} ครั้งหลังจบเกม
STRActivityLocalConfigure	1041	ชนะโดยแถบความคืบหน้า ≤15 ในระดับยากขึ้นไป
STRActivityLocalConfigure	1042	ชนะโดยแถบความคืบหน้า ≤15 ในระดับฝันร้าย
STRActivityLocalConfigure	1043	ชนะโดยแถบความคืบหน้า ≤15 ในระดับบ้า
STRActivityLocalConfigure	1051	โคออปแชลเลนจ์ (ฝันร้าย): เคลียร์โดยไม่มีใครถูกกำจัด
STRActivityLocalConfigure	1052	เคลียร์ระดับบ้าโดยไม่มีใครถูกกำจัด
STRActivityLocalConfigure	1061	{1} เคลียร์ระดับฝันร้ายใน 12 รอบ ≥{0} ครั้ง
STRActivityLocalConfigure	1071	{1} เคลียร์ระดับบ้าใน 12 รอบ ≥{0} ครั้ง
STRActivityLocalConfigure	1081	ในระดับบ้า กำจัดเจ้าหน้าที่รักษาความปลอดภัยโดยไม่ใช้การ์ด "Is Their Fault!"
STRActivityLocalConfigure	1091	เคลียร์ระดับบ้าโดยไม่มีกาเวทมนตร์ถูกดูดกลืน
STRActivityLocalConfigure	3081	ถึงเลเวลมิตรภาพ 5 กับ{0}
STRActivityLocalConfigure	4060701	รสชาติใหม่ของ Katana Master
STRActivityLocalConfigure	4060702	06/07-06/21 (UTC+8)
STRActivityLocalConfigure	4060703	06/07-06/24 (UTC+8)
STRActivityLocalConfigure	4062800	กำจัด!ทุบ!ชนะ!
STRActivityLocalConfigure	4062801	กำจัด!ทุบ!ชนะ![size=25]6.28~7.12[/size]
STRActivityLocalConfigure	4062802	เล่นศึกสุดเดือดเพื่อรับรางวัล!
STRActivityLocalConfigure	4071201	พร้อมขึ้นเรือ Dreama แล้วหรือยัง?
STRActivityLocalConfigure	4071202	07/12-07/26 (UTC+8)
STRActivityLocalConfigure	4071203	07/12-07/29 (UTC+8)
STRActivityLocalConfigure	4080221	รับสมัครทดสอบเวอร์ชันมือถือ!
STRActivityLocalConfigure	4081600	PVE
STRActivityLocalConfigure	4081601	PVE(ทดลอง)
STRActivityLocalConfigure	4081602	เล่น 3 เกมเพื่อรับรางวัล
STRActivityLocalConfigure	4083031	ศึก Dreama (ช่วงแรก)
STRActivityLocalConfigure	4083032	ศึก Dreama (ช่วงหลัง)
STRActivityLocalConfigure	4093000	สัปดาห์คาร์นิวัล
STRActivityLocalConfigure	4093001	สัปดาห์คาร์นิวัล!
STRActivityLocalConfigure	4093002	ทำภารกิจเพื่อรับรางวัล!
STRActivityLocalConfigure	4102501	ผีก็จัดปาร์ตี้ด้วยเหรอ?
STRActivityLocalConfigure	4102502	10/25-11/08 (UTC+8)
STRActivityLocalConfigure	4102503	10/25-11/11 (UTC+8)
STRActivityLocalConfigure	4102551	เทศกาลวิญญาณ พระจันทร์เสี้ยว
STRActivityLocalConfigure	4102552	เทศกาลวิญญาณ ช่วงหลัง
STRActivityLocalConfigure	4112201	Needy Streamer Overload
STRActivityLocalConfigure	4112202	11/29-12/27 (UTC+8)
STRActivityLocalConfigure	4112203	11/29-12/30 (UTC+8)
STRActivityLocalConfigure	4122000	ศึกของขวัญ
STRActivityLocalConfigure	4122001	ศึกของขวัญ
STRActivityLocalConfigure	4122002	ทำภารกิจเพื่อรับรางวัล!
STRActivityLocalConfigure	5012451	คาร์นิวัลกองไฟ (กลางวัน)
STRActivityLocalConfigure	5012452	คาร์นิวัลกองไฟ (กลางคืน)
STRActivityLocalConfigure	5012471	ยินดีต้อนรับสู่โรงแรมหลงซิง!
STRActivityLocalConfigure	5012441	Splendor Royale(รีรัน)
STRActivityLocalConfigure	5012444	ทุกครั้งที่ซื้อแพ็คที่สว่างอยู่จะได้รับโอกาสสว่างใหม่ Skin【Splendor Royale】จะสว่างภายใน 12 ครั้ง
STRActivityLocalConfigure	5012445	รายละเอียดอีเวนต์
